Addresse,code_postale,departement,Latitude,Longitude,Distance,DurationPoliceMin,MinDistGar,MoyDistGar,train,rer,metro,tramway,Population2017,Densite,Superficie2017,NomMenage,NombreTotalLogement,TauxActive15_64,TauxChomage15_64
Chaumontel 95270,95270,95,49.1302,2.43913,11.180275113629497,0.30666666666666664,2.0099790304009804,38.3492696754619,1,0,0,0,1927.75,278.60833333333335,7.425,761.8333333333334,842.9166666666666,78.55,8.875000000000002
Chaussy 95710,95710,95,49.121606,1.6941681,26.672341695952852,0.5086111111111111,12.352794764686172,59.827210366446224,1,0,0,0,640.0,115.10000000000001,8.766666666666666,234.66666666666666,288.6666666666667,78.56666666666666,11.633333333333333
Chavenay 78450,78450,78,48.8533873,1.9876695,4.278817696258195,0.16111111111111112,3.215234802056448,33.02643992139911,1,0,0,0,6381.0,676.8,8.2,2422.5,2528.5,74.35,7.25
Chaville 92370 (Marivel),92370,92,48.8182013,2.1971545,1.0844057468607315,0.14194444444444446,0.9047942271306191,22.588511380164874,1,0,0,0,20520.0,5780.3,3.6,8957.0,9860.0,80.6,8.1
Chaville 92370 (Petits Bois),92370,92,48.81147670000001,2.1831958,2.3513150382869052,0.1511111111111111,0.39136545778438725,23.3391151198716,1,0,0,0,20520.0,5780.3,3.6,8957.0,9860.0,80.6,8.1
Chaville 92370 (Ursine),92370,92,48.8057,2.1886,2.4970929387402556,0.17305555555555555,0.11307882469932135,23.284851242154755,1,0,0,0,20520.0,5780.3,3.6,8957.0,9860.0,80.6,8.1
Chelles 77500 (Arcades - Castermant),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111,1.0445182586225228,28.0019273460697,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Centre-ville - Gare - Abbesses),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111,1.0445182586225228,28.0019273460697,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Chantereine - Madeleine),77500,77,48.8929785,2.6082021,1.6971626827169772,0.085,2.7774721724476525,29.019787774182827,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Chelles Sud - Grande Prairie - Bords de Marne),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111,1.0445182586225228,28.0019273460697,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Les Coudreaux),77500,77,48.902438,2.5950909,2.571608350712776,0.12222222222222222,2.498069656309076,28.49799290066281,0,0,0,1,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Mont-Chalâts - Colline du Fort - La Tuilerie),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111,1.0445182586225228,28.0019273460697,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chelles 77500 (Noue-Brossard - Perichelles - Bel Air - Clos Roger),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111,1.0445182586225228,28.0019273460697,1,1,0,0,54917.0,3453.9,15.9,21810.0,23614.0,75.8,12.2
Chennevières-sur-Marne 94430 (Centre-ville),94430,94,48.7952841,2.5334495,0.4198090912599976,0.025555555555555557,1.4713893120095458,25.780932120927655,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (La Maillarde),94430,94,48.7948878,2.5335677000000003,0.4645097828270417,0.030833333333333334,1.4810652382329912,25.79897555644644,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Le Fort),94430,94,48.80354060000001,2.5338588,0.5391669552487031,0.023333333333333334,1.7540477265428296,25.552879731803685,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Le Moulin),94430,94,48.7995472,2.5246789,0.5260701492537592,0.10388888888888889,0.9477169403899698,25.24773305649272,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Marne - Coteau Nord),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555,1.9974240554547802,26.05439632410082,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Marne - Coteau Sud),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555,1.9974240554547802,26.05439632410082,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Mon idée),94430,94,48.80101610000001,2.5325494,0.24297668170667647,0.03305555555555555,1.5384114399849,25.564389893586686,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94430 (Paris Chennevières),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555,1.9974240554547802,26.05439632410082,0,1,0,0,18321.0,3476.5,5.3,7283.0,8122.0,75.2,13.6
Chennevières-sur-Marne 94500 (Marne - Coteau Nord),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668,1.339372296744198,23.410569025912316,0,1,0,0,77630.0,6869.9,11.3,30328.0,32378.0,74.3,14.5
Chenoise 77160,77160,77,48.6172325,3.186276,10.372139031736866,0.23916666666666667,10.910263167989147,70.00680753240883,1,0,0,0,1676.3,119.87,14.739999999999998,731.5,845.3,76.82,11.47
Cheptainville 91630,91630,91,48.550704,2.2646803,4.398675842792495,0.15472222222222223,2.5484422723597957,39.63627172155285,0,1,0,0,2119.6,337.09999999999997,6.640000000000001,813.8,870.8,78.78,6.5
Chessy 77700,77700,77,48.87987920000001,2.7658363,2.575000308568945,0.14666666666666667,1.632418479816118,38.044164105979355,0,1,0,0,6740.6,1145.92,6.4399999999999995,2620.4,3084.8,81.0,8.260000000000002
Chevilly-Larue 94550 (Larue),94550,94,48.7714153,2.3469255,1.3444599177863605,0.08,1.5372421353943149,21.68250113089335,0,0,0,1,19491.0,4618.7,4.2,7814.0,8366.0,74.6,10.0
Chevilly-Larue 94550 (Sorbiers - Saussaye),94550,94,48.7648,2.3503,1.9926787897194806,0.22833333333333333,1.2955731670136323,22.084864191867634,0,0,0,1,19491.0,4618.7,4.2,7814.0,8366.0,74.6,10.0
Chevrainvilliers 77760,77760,77,48.24450170000001,2.6156080000000004,7.011515208412177,0.16583333333333333,5.808218154647146,72.13332710181226,1,0,0,0,598.875,48.85625,12.3625,251.1875,321.0625,78.15625000000001,7.750000000000002
Chevreuse 78460,78460,78,48.7079689,2.0408005,8.633092116747562,0.29444444444444445,2.3145435450281546,34.29861249032893,0,1,0,0,3117.0,243.4,11.05,1273.5,1451.0,73.75,9.25
Chevru 77320,77320,77,48.733697,3.2696281000000003,16.109226506973066,0.3497222222222222,16.21084670065836,72.2713896422665,1,0,0,0,742.2727272727273,50.12727272727273,13.9,295.59090909090907,351.6363636363636,77.25000000000001,10.750000000000002
Chevry-Cossigny 77173,77173,77,48.7244459,2.6617094,4.171646404487633,0.20555555555555555,5.4052710478144865,34.75860848406918,1,1,0,0,3952.0,235.9,16.8,1491.0,1564.0,79.4,7.3
Chilly-Mazarin 91380,91380,91,48.7026161,2.3123582000000003,1.4057126740853587,0.12555555555555556,0.3960612523897263,26.42040531762162,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Chilly-Mazarin 91380 (Centre-ville),91380,91,48.7005761,2.3082332,1.0273533256964784,0.06694444444444445,0.03111656529051826,26.600289686971628,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Chilly-Mazarin 91380 (Division Leclerc),91380,91,48.6996459,2.3158649,1.4955906887072659,0.09333333333333334,0.6017336623935883,26.624883788777304,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Chilly-Mazarin 91380 (Gravigny),91380,91,48.7005761,2.3082332,1.0273533256964784,0.06694444444444445,0.03111656529051826,26.600289686971628,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Chilly-Mazarin 91380 (Nord),91380,91,48.7149,2.3164,2.600999326206053,0.16916666666666666,1.702085271961833,25.487950715578876,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Chilly-Mazarin 91380 (Pavillons Sud),91380,91,48.7149,2.3164,2.600999326206053,0.16916666666666666,1.702085271961833,25.487950715578876,0,1,0,0,20181.0,3623.2,5.6,8293.0,9020.0,80.6,11.0
Choisel 78460,78460,78,48.6872628,2.0185119,10.114045582943033,0.33416666666666667,4.2468589488861745,36.502410299283554,0,1,0,0,3117.0,243.4,11.05,1273.5,1451.0,73.75,9.25
Choisy-en-Brie 77320,77320,77,48.7592152,3.2170240000000003,11.319634218373094,0.2602777777777778,11.442504963841968,68.25335413939787,1,0,0,0,742.2727272727273,50.12727272727273,13.9,295.59090909090907,351.6363636363636,77.25000000000001,10.750000000000002
Choisy-le-Roi 94600,94600,94,48.76302379999999,2.4093664,0.2646267689024776,0.042777777777777776,0.17105754849201033,22.924534899844765,0,1,0,0,45331.0,8348.3,5.4,19018.0,20518.0,77.8,15.7
Choisy-le-Roi 94600 (Centre-ville - Parc Prairie - Hautes Bornes),94600,94,48.7685,2.4187,1.0607723676435865,0.09833333333333333,0.7508367479308559,22.82222676610194,0,1,0,0,45331.0,8348.3,5.4,19018.0,20518.0,77.8,15.7
Choisy-le-Roi 94600 (Gondoles),94600,94,48.76990470000001,2.4190961,1.1677096340951645,0.1213888888888889,0.8854691559374662,22.75519472359633,0,1,0,0,45331.0,8348.3,5.4,19018.0,20518.0,77.8,15.7
Château-Landon 77570,77570,77,48.1501591,2.7006781,13.051410611441746,0.30916666666666665,4.325925647909718,83.3793940193952,1,0,0,0,763.2857142857143,41.08571428571429,16.02857142857143,315.42857142857144,409.42857142857144,78.35714285714286,10.014285714285714
Châteaufort 78117,78117,78,48.73585,2.09032,6.290270843277367,0.2225,3.8922412990981234,30.535594875696543,0,1,0,0,1282.0,288.35,4.45,457.5,489.0,77.75,6.8
Châtenay-Malabry 92290 (Butte Rouge),92290,92,48.77372620000001,2.2717805,0.837441536168133,0.09472222222222222,1.0135723361907516,22.166454972032305,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-Malabry 92290 (Centre-ville),92290,92,48.7657856,2.2810422000000004,0.32345147404818714,0.05527777777777778,1.6073594063383565,22.4601388801338,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-Malabry 92290 (Justice),92290,92,48.76664810000001,2.263826,0.9761312627248107,0.06972222222222223,1.9895012381614892,22.723830561280355,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-Malabry 92290 (Malabry),92290,92,48.77372620000001,2.2717805,0.837441536168133,0.09472222222222222,1.0135723361907516,22.166454972032305,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-Malabry 92290 (Petit Chatenay - Voltaire - Croix Blanche),92290,92,48.7651,2.2665,0.8085135941493338,0.05555555555555555,2.0094982866120326,22.75984284645205,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-Malabry 92290 (Robinson - Aulnay),92290,92,48.7651,2.2665,0.8085135941493338,0.05555555555555555,2.0094982866120326,22.75984284645205,0,1,0,0,33286.0,5217.2,6.4,14089.0,15262.0,74.2,12.0
Châtenay-sur-Seine 77126,77126,77,48.4176813,3.0961472000000003,10.678571608294758,0.2758333333333333,8.540799340913553,75.34509397101539,1,0,0,0,520.3333333333334,39.23333333333333,13.466666666666669,203.66666666666666,230.0,78.26666666666667,10.166666666666666
Châtillon 92320 (Berthelot - Avenue de Paris),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889,0.38314559316749547,20.34313980848962,0,0,0,1,37355.0,12792.8,2.9,16520.0,17822.0,80.7,9.7
Châtillon 92320 (Roissys - Béranger),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889,0.38314559316749547,20.34313980848962,0,0,0,1,37355.0,12792.8,2.9,16520.0,17822.0,80.7,9.7
Châtillon 92320 (Savoie - Brossolette),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889,0.38314559316749547,20.34313980848962,0,0,0,1,37355.0,12792.8,2.9,16520.0,17822.0,80.7,9.7
Châtillon 92320 (Stade),92320,92,48.8082194,2.2891121,1.1938655428540315,0.10361111111111111,0.38390591779061845,20.159061714973745,0,0,0,1,37355.0,12792.8,2.9,16520.0,17822.0,80.7,9.7
Châtillon 92320 (Vieux Bourg - Malraux),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889,0.38314559316749547,20.34313980848962,0,0,0,1,37355.0,12792.8,2.9,16520.0,17822.0,80.7,9.7
Chérence 95510,95510,95,49.087793100000006,1.6753203,26.638095374383575,0.6205555555555555,8.758400410290983,59.11525409223453,1,0,0,0,469.14285714285717,80.75714285714285,6.785714285714286,197.71428571428572,250.0,77.45714285714287,10.471428571428573
Clairefontaine-en-Yvelines 78120,78120,78,48.6113917,1.9131989,7.776235991313153,0.22444444444444445,6.952351085367598,46.17615010847676,1,0,0,0,9734.666666666666,281.0333333333333,32.96666666666667,4374.333333333333,4800.333333333333,77.63333333333334,8.8
Clamart 92140 (Centre-ville),92140,92,48.800368,2.2630292,0.02746618160478368,0.0,0.9643597430280132,21.028703075245428,0,0,0,1,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Clamart 92140 (Galvents - Corby),92140,92,48.803,2.2669,0.38063392524229755,0.03777777777777778,1.0385178075520867,20.825561620179474,0,0,0,1,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Clamart 92140 (Gare),92140,92,48.81383020000001,2.2745584,1.078910558218196,0.11333333333333333,0.04578966249633767,20.22188366052123,1,0,0,0,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Clamart 92140 (Jardin Parisien),92140,92,48.7928848,2.2557496,1.0159328789980893,0.08166666666666667,0.6289819848657366,21.538910494478596,0,0,0,1,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Clamart 92140 (Percy - Schneider),92140,92,48.803,2.2669,0.38063392524229755,0.03777777777777778,1.0385178075520867,20.825561620179474,0,0,0,1,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Clamart 92140 (Trivaux - La Garenne),92140,92,48.7820486,2.2305572,3.164785079724906,0.205,0.1645233803249385,22.737915668552887,0,0,0,1,52971.0,6040.0,8.8,22216.0,24320.0,78.7,10.4
Claye-Souilly 77410,77410,77,48.94608710000001,2.6883703,5.858261809891577,0.19583333333333333,4.721349771201202,34.93924188783511,1,1,0,0,2232.4545454545455,210.71818181818182,8.618181818181819,854.7272727272727,911.2727272727273,79.42727272727272,6.945454545454544
Clichy 92110 (Fournier - Pasteur - Bac d'Asnières),92110,92,48.9002,2.3095,0.5296278239152902,0.04,0.4357730471854547,19.505925685226703,0,0,1,0,61070.0,19827.9,3.1,27883.0,31067.0,79.5,13.9
Clichy-sous-Bois 93390,93390,93,48.910939,2.5460722,0.6914477608744396,0.06972222222222223,0.3422129500788335,26.1736875016346,0,0,0,1,29348.0,7429.9,4.0,8936.0,9381.0,60.6,21.2
Clichy-sous-Bois 93390 (La Butte - Les Limites),93390,93,48.9102,2.5532,0.6745832585314285,0.044444444444444446,0.5631505383226393,26.50744405485497,0,0,0,1,29348.0,7429.9,4.0,8936.0,9381.0,60.6,21.2
Clichy-sous-Bois 93390 (Les Trois Châteaux),93390,93,48.9102,2.5532,0.6745832585314285,0.044444444444444446,0.5631505383226393,26.50744405485497,0,0,0,1,29348.0,7429.9,4.0,8936.0,9381.0,60.6,21.2
Cléry-en-Vexin 95420,95420,95,49.1273725,1.8401715,18.012329565287235,0.34944444444444445,7.979367038150126,52.13483959949513,1,0,0,0,780.2307692307693,77.71538461538461,8.061538461538463,317.46153846153845,359.7692307692308,78.75384615384615,7.446153846153846
Coignières 78310,78310,78,48.7511787,1.9201632,2.649371370209822,0.1597222222222222,0.8580967546964214,38.87111172652957,1,0,0,0,11337.5,1364.25,8.3,4659.5,5120.5,75.05,10.65
Colombes 92700 (Agent Sarre),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Centre-ville),92700,92,48.9121744,2.2856861,0.6433097952249601,0.06305555555555556,0.7404019134630103,20.385679292224822,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Charles de Gaulle),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Europe),92700,92,48.9248284,2.2396478,1.4286343912190567,0.12027777777777778,1.3578015848471048,22.125169935148453,0,0,0,1,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Fossés Jean Bouvier),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Grèves Plateau),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Henri Martin Estienne d'Orves),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (La Petite Garenne),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333,0.6237896942765427,21.431886586889064,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Les Vallées),92700,92,48.91490579999999,2.2577705000000003,0.7716755063796081,0.059166666666666666,0.14482796697285918,21.15734486935533,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Colombes 92700 (Stade),92700,92,48.9313701,2.2607408,1.0732097588716991,0.1075,0.03656384751285764,21.86677897860317,1,0,0,0,85177.0,10906.1,7.8,34761.0,37800.0,76.4,13.7
Combs-la-Ville 77380 (Bois l'Evèque),77380,77,48.6528358,2.5765243,1.1431373120343267,0.06277777777777778,2.7135942171270644,35.03467979605664,0,1,0,0,22383.0,1545.8,14.5,8667.0,9222.0,76.7,11.8
Combs-la-Ville 77380 (Gare),77380,77,48.6662124,2.5484239,1.4133904678931557,0.059722222222222225,0.1986518115873169,33.11894342298967,0,1,0,0,22383.0,1545.8,14.5,8667.0,9222.0,76.7,11.8
Combs-la-Ville 77380 (Prévert),77380,77,48.6555015,2.5641148,0.2976250506859349,0.011666666666666667,1.8414541405929654,34.401678480631325,0,1,0,0,22383.0,1545.8,14.5,8667.0,9222.0,76.7,11.8
Combs-la-Ville 77380 (République),77380,77,48.6646994,2.564877,0.7431184781117791,0.04027777777777778,1.325190563835556,33.811401839769665,0,1,0,0,22383.0,1545.8,14.5,8667.0,9222.0,76.7,11.8
Combs-la-Ville 77380 (Vieux Pays),77380,77,48.665,2.5696,0.899482577181541,0.0625,1.6560740135494643,33.96670564876456,0,1,0,0,22383.0,1545.8,14.5,8667.0,9222.0,76.7,11.8
Conches-sur-Gondoire 77600,77600,77,48.8543635,2.7219163,2.7208439840218426,0.15166666666666667,2.198083192371541,35.23959716238289,0,1,0,0,5931.333333333333,945.7166666666667,5.2666666666666675,2266.0,2388.0,77.83333333333333,8.916666666666666
Condé-Sainte-Libiaire 77450,77450,77,48.8972333,2.8304193,5.167398364113542,0.18222222222222223,0.7677694471178528,42.25331230225729,1,0,0,0,1835.25,563.3875,4.85,714.25,786.125,79.025,7.75
Condé-sur-Vesgre 78113,78113,78,48.74178870000001,1.6621733,15.787357397130021,0.33055555555555555,7.449156182810081,55.21540531609502,1,0,0,0,494.3333333333333,54.70000000000001,7.833333333333332,200.33333333333334,268.8333333333333,78.23333333333333,7.266666666666666
Condécourt 95450,95450,95,49.041871,1.9400988000000001,6.657223966116934,0.28944444444444445,4.198393097614123,41.528927279548746,1,0,0,0,719.6428571428571,101.04285714285717,7.885714285714285,279.14285714285717,305.07142857142856,78.22142857142858,8.014285714285714
Conflans-Sainte-Honorine 78700 (Chennevières),78700,78,49.0053845,2.1164112,2.1296077129670783,0.16416666666666666,1.6755602005944863,31.05876031127988,1,0,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Conflans-Sainte-Honorine 78700 (Fin-d'Oise),78700,78,48.9906307,2.0756166,1.3614753150407624,0.09027777777777778,0.20300859052705744,31.938405487273634,1,1,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Conflans-Sainte-Honorine 78700 (Montaigne),78700,78,48.997838,2.0838083,0.8809391218514969,0.08611111111111111,0.9960568304736908,31.974238609560324,1,1,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Conflans-Sainte-Honorine 78700 (Plateau-du-Moulin - Quai de Gaillon),78700,78,48.9918942,2.1147009,1.542099558914044,0.1025,1.3460321247326716,30.308008311727395,1,0,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Conflans-Sainte-Honorine 78700 (Romagné - Renouveau),78700,78,49.0023961,2.0992631,1.0818898748950452,0.11861111111111111,0.6504281301293697,31.576059731639404,1,0,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Conflans-Sainte-Honorine 78700 (Vieux Conflans),78700,78,48.9969316,2.0983899,0.5217910525192928,0.08166666666666667,0.05617507716346587,31.287563699268897,1,0,0,0,35846.0,3620.8,9.9,14197.0,15381.0,75.7,9.0
Congis-sur-Thérouanne 77440,77440,77,49.0064755,2.9742277,8.315054312383177,0.3061111111111111,2.62538263192441,54.210530273226055,1,0,0,0,908.2307692307693,120.54615384615384,9.607692307692307,341.0769230769231,384.9230769230769,78.73846153846155,11.615384615384615
Corbeil-Essonnes 91100,91100,91,48.6137734,2.4818087,0.6504203237834405,0.07111111111111111,0.6555387355484525,35.12888626846866,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Centre Essonnes),91100,91,48.61400870000001,2.473565,0.4782047343851254,0.07694444444444444,0.07961405094407874,34.932351750281306,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Centre-ville),91100,91,48.61400870000001,2.473565,0.4782047343851254,0.07694444444444444,0.07961405094407874,34.932351750281306,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Coquibus),91100,91,48.61281810000001,2.4521465,1.7356627807516267,0.12277777777777778,1.1091529028412248,34.62074526585449,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Hermitage),91100,91,48.5895,2.451,2.8854039995625578,0.17444444444444446,0.8697479641136366,36.56940080282341,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Montconseil),91100,91,48.5961256,2.4747538,1.527444906532673,0.09916666666666667,1.0020122852736497,36.43207788884683,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Moulin Galant),91100,91,48.5862473,2.4734753,2.628765562614216,0.16555555555555557,0.10082260908604439,37.23872523057305,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Pressoir - Prompt),91100,91,48.586051,2.476925,2.650165478138306,0.1388888888888889,0.28151243662981235,37.322063054271766,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Rive droite),91100,91,48.6147009,2.4847397,0.8826377786558981,0.06833333333333333,0.8819592056120653,35.119575397475714,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Robinson),91100,91,48.6056156,2.4626195,1.0445114371113178,0.06583333333333333,0.013736600112775743,35.40683373396496,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbeil-Essonnes 91100 (Tarterêts),91100,91,48.6137588,2.4587072,1.2951816845224116,0.09333333333333334,0.9531678562257454,34.66065726505482,0,1,0,0,28365.0,2925.6,7.8,11288.0,12424.0,74.9,10.65
Corbreuse 91410,91410,91,48.49803710000001,1.9606122,16.478088744472817,0.38861111111111113,4.92580349980773,52.31767208544294,1,1,0,0,1669.6363636363637,90.48181818181818,12.509090909090911,676.0,749.2727272727273,78.15454545454546,9.454545454545455
Cormeilles-en-Parisis 95240 (Alsace Lorraine),95240,95,48.966752899999996,2.1907153999999998,3.2263400618012152,0.1738888888888889,0.2783345380081719,25.94639028047349,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Parisis 95240 (Bois Rochefort),95240,95,48.9545722,2.1865574,3.5142996401030007,0.21194444444444444,1.6285031864526467,25.410578530185127,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Parisis 95240 (Champs Guillaume),95240,95,48.963406,2.196628,3.2868667224064154,0.18694444444444444,0.6122441682447843,25.551370414739356,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Parisis 95240 (Haut et Centre),95240,95,48.9774648,2.2046854,1.8605335459187389,0.12694444444444444,1.2931497569851558,26.151550715581436,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Parisis 95240 (Noyer de l'Image),95240,95,48.9645533,2.2060642,2.7510554007886263,0.16972222222222222,1.0228975758582446,25.310132408363096,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Parisis 95240 (Val d'Or),95240,95,48.973716100000004,2.1888359,2.55733318205831,0.1363888888888889,0.6713720273752636,26.425712513774517,1,0,0,0,24161.0,2849.2,8.5,9539.0,10143.0,78.8,9.9
Cormeilles-en-Vexin 95830,95830,95,49.115732200000004,2.020926,9.817830947509009,0.2613888888888889,4.090872754377217,42.88934609394513,1,0,0,0,987.0,140.14999999999998,6.949999999999999,347.0,374.0,78.25,6.45
Coubron 93470,93470,93,48.9166,2.5792200000000003,2.591991536842459,0.13027777777777777,2.221977413776402,28.031812000305788,0,0,0,1,4833.0,1167.4,4.1,1859.0,1973.0,75.4,8.9
Couilly-Pont-aux-Dames 77860,77860,77,48.88401270000001,2.8587036,5.897852618713311,0.15361111111111111,0.3542425498787417,43.873339954728664,1,0,0,0,3751.0,580.4333333333334,6.633333333333334,1420.0,1535.3333333333333,78.73333333333333,7.266666666666666
Coulombs-en-Valois 77840,77840,77,49.0690714,3.1260295,21.319803980556053,0.4880555555555556,5.27698199519036,66.25336567691284,1,0,0,0,898.0,52.03333333333333,16.099999999999998,337.6666666666667,386.0,74.10000000000001,12.299999999999999
Coulommiers 77120,77120,77,48.81213010000001,3.0843818,0.2212866048533512,0.025555555555555557,0.5007778070777261,58.65109946639514,1,0,0,0,2886.1111111111113,244.65555555555557,15.0,1222.7777777777778,1393.0,76.78888888888889,9.266666666666667
Coulommiers 77120 (Centre-ville),77120,77,48.8077066,3.0819816,0.7237259725591072,0.08,0.14937009107676766,58.5207903509305,1,0,0,0,2886.1111111111113,244.65555555555557,15.0,1222.7777777777778,1393.0,76.78888888888889,9.266666666666667
