Addresse,code_commune_insee,departement,Latitude,Longitude,Distance,DurationPoliceMin
Maison à vendre à Ris-Orangis (91130),91130,91,48.6511,2.41406,3.385981547924373,0.0961111111111111
Maison à vendre à Ronquerolles (95340),95340,95,49.16667,2.2235,15.969817114455477,0.44805555555555554
Maison à vendre à Rungis (94150),94150,94,48.74607,2.35275,3.8333665739607308,0.215
Maison à vendre à Saint-Leu-la-Forêt (95320),95320,95,49.01667,2.25,1.4449196118024472,0.07611111111111112
Maison à vendre à Saint-Maur-des-Fossés (94100),94100,94,48.79395,2.49323,0.32247946308024256,0.028888888888888888
Maison à vendre à Saint-Maurice (94410),94410,94,48.82182,2.42716,1.2118871577008523,0.1272222222222222
Maison à vendre à Saint-Michel-sur-Orge (91240),91240,91,48.63479,2.30831,2.2045473735942194,0.11611111111111111
Maison à vendre à Saint-Ouen (93400),93400,93,48.90694000000001,2.33306,0.3464146769825883,0.035833333333333335
Maison à vendre à Saint-Pierre-du-Perray (91280),91280,91,48.61064,2.4942900000000003,1.4062155566936998,0.12861111111111112
Maison à vendre à Saint-Witz (95470),95470,95,49.091,2.5712200000000003,11.032852094219463,0.33805555555555555
Maison à vendre à Sainte-Geneviève-des-Bois (91700),91700,91,48.64682,2.31965,2.1802583989509676,0.09166666666666666
Maison à vendre à Sannois (95110),95110,95,48.96667,2.25,2.4305478509058696,0.1711111111111111
Maison à vendre à Sarcelles (95200),95200,95,49.0,2.38333,1.6839260141101362,0.07583333333333334
Maison à vendre à Savigny-sur-Orge (91600),91600,91,48.67677,2.34835,1.872509749113767,0.11
Maison à vendre à Seraincourt (95450),95450,95,49.03573,1.86703,11.676298603599399,0.3422222222222222
Maison à vendre à Survilliers (95470),95470,95,49.097120000000004,2.54449,10.060945492556169,0.3211111111111111
Maison à vendre à Taverny (95150),95150,95,49.025420000000004,2.21691,1.196959423189698,0.07527777777777778
Maison à vendre à Tigery (91250),91250,91,48.64257,2.50779,4.357152872571894,0.17805555555555555
Maison à vendre à Tremblay-en-France (93290),93290,93,48.94956,2.5684,1.6618835857152072,0.09305555555555556
Maison à vendre à Videlles (91890),91890,91,48.46502,2.42974,16.453026860100145,0.46194444444444444
Maison à vendre à Villejuif (94800),94800,94,48.7939,2.35992,1.6893324389863087,0.09222222222222222
Maison à vendre à Villeneuve-le-Roi (94290),94290,94,48.73684,2.40081,3.0366603840646382,0.21916666666666668
Maison à vendre à Villiers-Adam (95840),95840,95,49.06427,2.23429,4.56795595543314,0.23222222222222222
Maison à vendre à Vitry-sur-Seine (94400),94400,94,48.78716,2.40332,0.8177469419897315,0.08166666666666667
Maison à vendre à Vémars (95470),95470,95,49.06942,2.56643,9.43386358075153,0.31333333333333335
Maison à vendre à Vétheuil (95510),95510,95,49.06199,1.7035099999999999,23.955515136898235,0.6144444444444445
Maison à vendre à Écouen (95440),95440,95,49.02062,2.38309,2.6929043612173134,0.17472222222222222
Maison à vendre à Étampes (91150),91150,91,48.43333,2.15,1.1341892990514575,0.10166666666666667
Maison à vendre à Étréchy (91580),91580,91,48.49465,2.19489,6.754338189918425,0.1836111111111111
Maison-Rouge 77370,77370,77,48.558747,3.1508437,11.005659993830143,0.2063888888888889
Maisoncelles-en-Brie 77580,77580,77,48.8616427,2.9877138,9.027399719695975,0.25305555555555553
Maisons-Alfort 94700,94700,94,48.8012045,2.4309703,0.5732862073748088,0.03333333333333333
Maisons-Alfort 94700 (Centre-ville),94700,94,48.8009979,2.4306846,0.6037378608031531,0.05555555555555555
Maisons-Alfort 94700 (Charentonneau),94700,94,48.8085977,2.4361615000000003,0.4976837445258019,0.06305555555555556
Maisons-Alfort 94700 (Hector Berlioz),94700,94,48.7974598,2.4400714,0.7749802283858003,0.06055555555555556
Maisons-Alfort 94700 (Les Planètes),94700,94,48.8099685,2.4581633,1.659563623787897,0.08083333333333333
Maisons-Laffitte 78600,78600,78,48.9461437,2.1450951000000003,0.03471858743617596,0.001388888888888889
Maisons-Laffitte 78600 (Centre-ville),78600,78,48.9461437,2.1450951000000003,0.03471858743617596,0.001388888888888889
Maisons-Laffitte 78600 (Est),78600,78,48.9382,2.1255,1.6844639500663385,0.08861111111111111
Maisons-Laffitte 78600 (Ouest),78600,78,48.9382,2.1255,1.6844639500663385,0.08861111111111111
Maisse 91720,91720,91,48.3942835,2.3755851000000003,16.382939011585567,0.31555555555555553
Malakoff 92240 (Centre-ville - Jean Jaurès),92240,92,48.82,2.3,0.9549362897301206,0.06888888888888889
Malakoff 92240 (Clos Montholon - MJQ Henri Barbusse),92240,92,48.82,2.3,0.9549362897301206,0.06888888888888889
Malakoff 92240 (Maison de l'Enfant - Guy Moquet),92240,92,48.82,2.3,0.9549362897301206,0.06888888888888889
Malakoff 92240 (Nord - Maison de la Vie Associative - Léger - Cogniot),92240,92,48.82,2.3,0.9549362897301206,0.06888888888888889
Malakoff 92240 (Paul Vaillant Couturier - Hoche - Paul Bert),92240,92,48.82,2.3,0.9549362897301206,0.06888888888888889
Mandres-les-Roses 94520,94520,94,48.7031725,2.5471633,6.454592848329262,0.27555555555555555
Mantes-la-Jolie 78200 (Centre-ville),78200,78,48.98919710000001,1.7140683,1.0239074568909927,0.06277777777777778
Mantes-la-Jolie 78200 (Gassicourt),78200,78,49.0022543,1.6978417,1.2641898006771168,0.11805555555555555
Mantes-la-Ville 78200 (Centre-ville),78200,78,48.9750938,1.7130572,1.9992302546368013,0.13333333333333333
Mantes-la-Ville 78711,78711,78,48.9748938,1.7109449,1.9525495205323582,0.13777777777777778
Mantes-la-Ville 78711 (Centre-ville),78711,78,48.9750938,1.7130572,1.9992302546368013,0.13333333333333333
Mantes-la-Ville 78711 (Les Brouets),78711,78,48.9818281,1.6965335,1.0583521853218094,0.09944444444444445
Mantes-la-Ville 78711 (Louise Michel),78711,78,48.9853951,1.7077014,0.8239806341538278,0.06527777777777778
Mantes-la-Ville 78711 (Maupomet),78711,78,48.9747104,1.7311744999999998,2.893966634070893,0.1475
Mantes-la-Ville 78711 (Merisiers - Plaisances - Belles Lances),78711,78,48.9737,1.7025,1.9311431496685016,0.13305555555555557
Marcoussis 91460,91460,91,48.6432483,2.2310497,6.22801442875701,0.2611111111111111
Marcq 78770,78770,78,48.8596458,1.8204957,11.359048213004511,0.2644444444444444
Mareil-Marly 78750,78750,78,48.8823232,2.0764516,2.1515187281127996,0.18583333333333332
Mareil-en-France 95850,95850,95,49.0681665,2.4256186,4.662826047820454,0.16694444444444445
Mareil-sur-Mauldre 78124,78124,78,48.8936766,1.8647593,10.984268979490723,0.25583333333333336
Mareuil-lès-Meaux 77100,77100,77,48.9267289,2.8634773,3.773140142549248,0.1763888888888889
Margency 95580,95580,95,49.001999999999995,2.2884700000000002,3.262041721467777,0.175
Marines 95640,95640,95,49.1451519,1.9831777,14.0333915117733,0.36138888888888887
Marles-en-Brie 77610,77610,77,48.7278063,2.8782706,15.506144341369444,0.24916666666666668
Marly-la-Ville 95670,95670,95,49.0823913,2.5034402,6.926137944913707,0.2475
Marly-le-Roi 78160 (Grandes Terres - Vergers - Vauillons),78160,78,48.8667,2.0833,0.9744416230219636,0.10027777777777777
Marly-le-Roi 78160 (Village - Ombrages - Montbâti - Gare),78160,78,48.8667,2.0833,0.9744416230219636,0.10027777777777777
Marolles-en-Brie 94440,94440,94,48.7391,2.55424,4.0598829883542065,0.21416666666666667
Marolles-en-Hurepoix 91630,91630,91,48.5623029,2.2986957,4.898819337896191,0.22277777777777777
Marolles-sur-Seine 77130,77130,77,48.38626770000001,3.0349966,5.963010005527746,0.15444444444444444
Mary-sur-Marne 77440,77440,77,49.0155891,3.0284612,12.061304960165641,0.3416666666666667
Massy 91300,91300,91,48.730158,2.2766735,0.33570196665765684,0.03111111111111111
Massy 91300 (Centre-ville),91300,91,48.7223916,2.2878893,1.4628550937308062,0.0636111111111111
Massy 91300 (Massy-Opéra 1 - La Bonde),91300,91,48.7219951,2.2805058,1.120551951291517,0.07833333333333334
Massy 91300 (Pileu - Graviers - Vilmorin - Square de Clos de Villaine),91300,91,48.7269,2.283,0.8900941291430385,0.06388888888888888
Massy 91300 (Villaine - Bièvre - Poterne),91300,91,48.7269,2.283,0.8900941291430385,0.06388888888888888
Mauchamps 91730,91730,91,48.5309275,2.1939081,7.371858638205815,0.20166666666666666
Maule 78580,78580,78,48.9079595,1.8505364,10.911183553013077,0.3475
Maurecourt 78780,78780,78,48.9975159,2.0625234,2.331069641869874,0.1438888888888889
Maurepas 78310 (Centre-ville - Malmedonne),78310,78,48.7649,1.9292,1.4425738173874851,0.08638888888888889
Maurepas 78310 (La Marnière),78310,78,48.7669782,1.9290329,1.459946202984565,0.08777777777777777
Maurepas 78310 (Le Village),78310,78,48.7618735,1.945148,0.4978536879319153,0.05555555555555555
Maurepas 78310 (Les Bessières),78310,78,48.763238,1.9352818,1.0286079406357655,0.08388888888888889
Meaux 77100 (Beauval Aragon),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Beauval Colbert),77100,77,48.9507424,2.9247278,2.4710596319890805,0.15388888888888888
Meaux 77100 (Centre-ville - Cathédrale),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Dunant - Guynemer - Collinet),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Frot - Clémenceau - Saint-Faron),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Grosse Pierre - Croix Saint-Loup - Corniche),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Marché - Grande île - Clos Godet),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Saint-Nicolas - Foch),77100,77,48.9294,2.8959,2.8782895611335917,0.16555555555555557
Meaux 77100 (Val Fleuri),77100,77,48.9543925,2.9228826,2.2886438145426897,0.14972222222222223
Melun 77000,77000,77,48.539927,2.6608169,0.33082142161671557,0.0375
Melun 77000 (Centre-ville),77000,77,48.5274833,2.6551924,1.7608248023626922,0.12194444444444444
Melun 77000 (Montaigu),77000,77,48.5507728,2.654012,1.0028839929399993,0.0775
Melun 77000 (Rive de Seine - Sud),77000,77,48.5333,2.6667,1.1575751698747851,0.06527777777777778
Melun 77000 (Saint-Liesne),77000,77,48.540314,2.6686116,0.655298875155688,0.043611111111111114
Melun 77000 (Trois Moulins),77000,77,48.554807200000006,2.6790414,1.8972861915916786,0.0975
Mennecy 91540,91540,91,48.5666645,2.4347044,5.658628899619979,0.2980555555555556
Mennecy 91540 (Centre-ville - Gare - Châtries - Château - Bel-Air),91540,91,48.5476,2.399,8.921316192346655,0.39444444444444443
Mennecy 91540 (Le Petit Mennecy),91540,91,48.5710339,2.433119,5.319898038504114,0.2652777777777778
Mennecy 91540 (Paul Cézanne - Remise du Rousset),91540,91,48.5476,2.399,8.921316192346655,0.39444444444444443
Mennecy 91540 (Verville - Bois des Mares - Charles de Gaulle),91540,91,48.5476,2.399,8.921316192346655,0.39444444444444443
Menucourt 95180,95180,95,49.027615,1.9815885,3.2766469016272817,0.16166666666666665
Mespuits 91150,91150,91,48.3560856,2.2483396,10.997640342251067,0.2425
Meudon 92190,92190,92,48.8126688,2.2385432,0.2822338344473444,0.029444444444444443
Meudon 92190 (Bellevue),92190,92,48.8189352,2.229825,1.2024909763862108,0.07916666666666666
Meudon 92190 (Centre-ville),92190,92,48.8148701,2.2409505000000003,0.5290869709506258,0.044444444444444446
Meudon 92190 (Le Val),92190,92,48.8120289,2.2480444,0.6595745968389944,0.085
Meudon 92190 (Meudon sur Seine),92190,92,48.8180748,2.2384571,0.8779124046236579,0.09777777777777778
Meulan-en-Yvelines 78250,78250,78,49.00497120000001,1.9100835,0.8282389336514222,0.0575
Millemont 78940,78940,78,48.8096764,1.7463039,15.664053178438063,0.3913888888888889
Milly-la-Forêt 91490,91490,91,48.4028842,2.4702697,22.993879245378597,0.4936111111111111
Milon-la-Chapelle 78470,78470,78,48.7259176,2.0504148,6.7085052218645185,0.27416666666666667
Misy-sur-Yonne 77130,77130,77,48.3997,2.9978,3.1571915041924146,0.15888888888888889
Mitry-Mory 77290 (Mitry-Mory 1),77290,77,48.9833,2.6167,4.352269688873492,0.22138888888888889
Mitry-Mory 77290 (Mitry-Mory 2),77290,77,48.9833,2.6167,4.352269688873492,0.22138888888888889
Mittainville 78125,78125,78,48.6653223,1.6235263999999998,14.865583718970747,0.37333333333333335
Moigny-sur-École 91490,91490,91,48.4326946,2.45672,19.74810519631914,0.4677777777777778
Moisenay 77950,77950,77,48.5619807,2.7358168,5.941927582210889,0.20833333333333334
Moissy-Cramayel 77550 (Centre-ville),77550,77,48.6268335,2.5890767999999995,1.1316845530132094,0.05138888888888889
Moissy-Cramayel 77550 (Jatteau),77550,77,48.6310686,2.5863703,1.0131962085583737,0.04833333333333333
Moissy-Cramayel 77550 (Les Grès),77550,77,48.6281686,2.6042537,2.249745238375581,0.09694444444444444
Moissy-Cramayel 77550 (Les Hauldres),77550,77,48.629275,2.603675,2.2149374297891806,0.09388888888888888
Moissy-Cramayel 77550 (Les Maillettes),77550,77,48.62030410000001,2.5853403,1.1669297015097422,0.07722222222222222
Moissy-Cramayel 77550 (Lugny),77550,77,48.6241764,2.58172,0.691159906592251,0.04055555555555555
Moissy-Cramayel 77550 (Noyer Perrot),77550,77,48.6238604,2.5986285,1.8767793729230875,0.07972222222222222
Mondeville 91590,91590,91,48.4910975,2.4154927,13.923797986488692,0.46444444444444444
Mondreville 77570,77570,77,48.1435271,2.6112647,15.398152314724445,0.35944444444444446
Mondreville 78980,78980,78,48.9025052,1.5531173,14.60072411601303,0.37333333333333335
Mons-en-Montois 77520,77520,77,48.488461,3.1501517000000003,13.769472887408327,0.3488888888888889
Montainville 78124,78124,78,48.8819027,1.8607397,10.240644989523613,0.27361111111111114
Montcourt-Fromonville 77140,77140,77,48.3013046,2.7058118,3.7607336969706218,0.14972222222222223
Montereau-Fault-Yonne 77130,77130,77,48.38496470000001,2.9557006,0.5566111454186715,0.06305555555555556
Montereau-Fault-Yonne 77130 (Ville basse),77130,77,48.3997,2.9978,3.1571915041924146,0.15888888888888889
Montereau-Fault-Yonne 77130 (Ville haute),77130,77,48.3997,2.9978,3.1571915041924146,0.15888888888888889
Montesson 78360 (Centre-ville),78360,78,48.9135295,2.1205908,2.5052632044403387,0.1775
Montesson 78360 (La Borde),78360,78,48.9281527,2.137977,1.983782204231262,0.14444444444444443
Montesson 78360 (Les Rabaux),78360,78,48.9074603,2.1196619,2.1002083146953536,0.16694444444444445
Montfermeil 93370,93370,93,48.8992679,2.5660399,1.4264236865955637,0.11194444444444444
Montfermeil 93370 (Centre-ville),93370,93,48.898794,2.563094,1.2642205994555593,0.10277777777777777
Montfermeil 93370 (Coudreaux),93370,93,48.8979277,2.5828909,2.632816919477949,0.16416666666666666
Montfermeil 93370 (Franceville),93370,93,48.9014318,2.5556833,0.6503217682895518,0.10833333333333334
Montfermeil 93370 (Les Oiseaux),93370,93,48.8948158,2.5724786,2.08227474894139,0.15083333333333335
Montfort-l'Amaury 78490,78490,78,48.779142,1.8070765,10.524148824897518,0.3186111111111111
Montgeron 91230,91230,91,48.7038873,2.4605107000000004,0.31251557478868014,0.014166666666666666
Montgeron 91230 (Centre-ville - Gare),91230,91,48.7054,2.4504,1.055910625517517,0.09333333333333334
Montgeron 91230 (G. Mangin - L'Oly - Jules Ferry),91230,91,48.7054,2.4504,1.055910625517517,0.09333333333333334
Montgeron 91230 (La Forêt),91230,91,48.6951564,2.4597017000000005,0.8422985553472361,0.08777777777777777
Montgeron 91230 (Saint-Hubert - Plateau - Chalandray),91230,91,48.7054,2.4504,1.055910625517517,0.09333333333333334
Montgé-en-Goële 77230,77230,77,49.0284104,2.7482798,13.28565519806277,0.3927777777777778
Monthyon 77122,77122,77,49.0073614,2.8267759,7.502833721771967,0.26555555555555554
Montigny-Lencoup 77520,77520,77,48.4541416,3.0602601000000003,10.052823020502322,0.2375
Montigny-le-Bretonneux 78180,78180,78,48.7698937,2.0381228,2.0647539447559575,0.1461111111111111
Montigny-le-Bretonneux 78180 (La Sourderie Nord),78180,78,48.7664,2.0341,2.5481798512702727,0.12833333333333333
Montigny-le-Bretonneux 78180 (La Sourderie Sud),78180,78,48.7664,2.0341,2.5481798512702727,0.12833333333333333
Montigny-le-Bretonneux 78180 (Le Manet),78180,78,48.7692454,2.0244853,2.7383142057406644,0.1338888888888889
Montigny-le-Bretonneux 78180 (Le Plan de Troux),78180,78,48.7664,2.0341,2.5481798512702727,0.12833333333333333
Montigny-le-Bretonneux 78180 (Le Village),78180,78,48.7698937,2.0381228,2.0647539447559575,0.1461111111111111
Montigny-le-Bretonneux 78180 (Plan de l'Eglise),78180,78,48.7664,2.0341,2.5481798512702727,0.12833333333333333
Montigny-lès-Cormeilles 95370,95370,95,48.995911299999996,2.1989224999999997,2.421974620245944,0.12416666666666666
Montigny-lès-Cormeilles 95370 (République),95370,95,48.995911299999996,2.1989224999999997,2.421974620245944,0.12416666666666666
Montigny-lès-Cormeilles 95370 (Village),95370,95,48.9959113,2.1989225,2.42197462024559,0.12416666666666666
Montigny-sur-Loing 77690,77690,77,48.3405032,2.757804,5.48620195837597,0.1661111111111111
Montlhéry 91310,91310,91,48.6406023,2.269244,5.154126643367087,0.14722222222222223
Montlignon 95680,95680,95,49.008969,2.2862668999999998,3.5200888385998126,0.18944444444444444
Montmagny 95360,95360,95,48.9728571,2.3435610000000002,1.9202592627962545,0.12777777777777777
Montmagny 95360 (Barrage),95360,95,48.974973299999995,2.3628415,0.55635638723977,0.059444444444444446
Montmagny 95360 (Centre-ville - Carrières),95360,95,48.9723744,2.350733,1.4723250695781005,0.12277777777777778
Montmagny 95360 (Jules Ferry - Trois Communes - Acacias),95360,95,48.9734,2.3469,1.6943076677685271,0.11305555555555556
Montmagny 95360 (Lévriers - Carnot - Plante des Champs - Hameau des Noyers),95360,95,48.9734,2.3469,1.6943076677685271,0.11305555555555556
Montmorency 95160,95160,95,48.9891693,2.3197111,2.385097496557209,0.2011111111111111
Montmorency 95160 (Bas Montmorency),95160,95,48.9883,2.3434,2.203600067748196,0.13166666666666665
Montmorency 95160 (Centre Montmorency),95160,95,48.992151899999996,2.3312678,2.8739417028373704,0.15638888888888888
Montmorency 95160 (Haut Montmorency),95160,95,48.9883,2.3434,2.203600067748196,0.13166666666666665
Montreuil 93100,93100,93,48.8623357,2.4412184,0.22908242275689003,0.01861111111111111
Montreuil 93100 (Bas Montreuil - Bobillot),93100,93,48.8510215,2.4264544,1.8794110542859765,0.23694444444444446
Montreuil 93100 (Bas Montreuil - Etienne Marcel - Chanzy),93100,93,48.8642,2.4432,0.05760511823978169,0.020833333333333332
Montreuil 93100 (Bel Air - Grand Pêchers),93100,93,48.8642,2.4432,0.05760511823978169,0.020833333333333332
Montreuil 93100 (Branly - Boissière),93100,93,48.8730786,2.4620580000000003,1.6820903821790973,0.15861111111111112
Montreuil 93100 (Centre-ville),93100,93,48.86203629999999,2.442687,0.2456261020021362,0.03
Montreuil 93100 (Jean Moulin - Beaumonts),93100,93,48.8588973,2.450117,0.8197136788841863,0.07666666666666666
Montreuil 93100 (La Noue Clos Français),93100,93,48.8656335,2.4316262,0.8067829604973188,0.1625
Montreuil 93100 (Montreau - Le Morillon),93100,93,48.864652,2.4752949,1.5519788209300143,0.11861111111111111
Montreuil 93100 (Ramenas - Léo Lagrange),93100,93,48.87474320000001,2.4513748,1.3404236839966621,0.1411111111111111
Montreuil 93100 (Ruffins - Théophile Sueur),93100,93,48.8656893,2.4680598,1.8029499894832752,0.1438888888888889
Montreuil 93100 (Signac - Mûrs à Pêches),93100,93,48.8678548,2.4506557,0.7260580767104016,0.10777777777777778
Montreuil 93100 (Solidarité - Carnot),93100,93,48.8550316,2.4424463,1.0237996437104648,0.1363888888888889
Montreuil 93100 (Villiers - Barbusse),93100,93,48.8692729,2.4389195,0.6159307639645902,0.09583333333333334
Montrouge 92120 (Boileau - Ferry),92120,92,48.8162,2.3139,0.04743000885528035,0.006111111111111111
Montrouge 92120 (Jean-Jaurès),92120,92,48.8166341,2.3115669,0.16726313175259086,0.02388888888888889
Montrouge 92120 (Le vieux Montrouge),92120,92,48.8158612,2.3180554,0.33332994085981676,0.04138888888888889
Montrouge 92120 (Porte de Châtillon),92120,92,48.8219899,2.3168688,0.7251096414503078,0.0825
Montry 77450,77450,77,48.8875007,2.8282263,4.259767091616776,0.14972222222222223
Montsoult 95560,95560,95,49.0704484,2.312001,7.811535236303662,0.285
Montévrain 77144,77144,77,48.8741286,2.748344,3.138351128529735,0.1725
Morainvilliers 78630,78630,78,48.9274749,1.9416886,7.457529826694023,0.27416666666666667
Morangis 91420,91420,91,48.7022956,2.3367599,1.14823234031514,0.043333333333333335
Moret-Loing-et-Orvanne 77250,77250,77,48.3730289,2.8159449,0.37825117765916516,0.05305555555555556
Moret-sur-Loing 77250,77250,77,48.3632957,2.8134927000000003,1.2613883760317541,0.08027777777777778
Morigny-Champigny 91150,91150,91,48.4461337,2.1814129,1.6076599153501003,0.0961111111111111
Mormant 77720,77720,77,48.6066366,2.8904431,18.379565607925652,0.3958333333333333
Morsang-sur-Orge 91390,91390,91,48.6641415,2.3527728,3.2952489090599606,0.23222222222222222
Morsang-sur-Orge 91390 (Buisson),91390,91,48.66160720000001,2.3518029,3.524025319770015,0.1738888888888889
Morsang-sur-Orge 91390 (Cachin),91390,91,48.6671074,2.3521772000000003,2.9712268784072817,0.18805555555555556
Morsang-sur-Orge 91390 (Courbet),91390,91,48.6583167,2.3429118,3.0266113220060826,0.15555555555555556
Morsang-sur-Orge 91390 (Curie),91390,91,48.6640437,2.356354,3.40459767895776,0.19583333333333333
Morsang-sur-Orge 91390 (Jaurès),91390,91,48.6651873,2.3586234,3.2570271416634924,0.2175
Morsang-sur-Orge 91390 (Langevin),91390,91,48.6536071,2.3532757,2.7300608920406537,0.13444444444444445
Morsang-sur-Orge 91390 (Robespierre),91390,91,48.653035,2.3477881000000003,2.5259415072787323,0.13305555555555557
Morsang-sur-Orge 91390 (Wallon),91390,91,48.6693823,2.352277,2.740204055290102,0.18
Morsang-sur-Seine 91250,91250,91,48.57088020000001,2.4924457,4.515997633997829,0.22833333333333333
Mortcerf 77163,77163,77,48.7894944,2.9163265,12.431351771378566,0.31277777777777777
Mouroux 77120,77120,77,48.8213771,3.0375419,3.713364837382695,0.14944444444444444
Mours 95260,95260,95,49.1306578,2.2680611,12.222553413694854,0.33
Moussy 95640,95640,95,49.1379292,1.9088785,15.604048062837057,0.3775
Moussy-le-Neuf 77230,77230,77,49.0647805,2.6014953,13.381025247082245,0.4558333333333333
Médan 78670,78670,78,48.95275,1.99503,4.578354314308155,0.22361111111111112
Mériel 95630,95630,95,49.0790561,2.2048038,6.542568420033968,0.24416666666666667
Mérobert 91780,91780,91,48.4156188,2.005692,11.96548738133372,0.28055555555555556
Méry-sur-Marne 77730,77730,77,48.96668,3.20077,18.985666700203215,0.4677777777777778
Méry-sur-Oise 95540,95540,95,49.0634561,2.1836324,5.74672180450944,0.22972222222222222
Méré 78490,78490,78,48.7855893,1.8196077,9.750434850017333,0.3011111111111111
Méréville 91660,91660,91,48.3189237,2.0756778,14.718271961499129,0.25916666666666666
Mézières-sur-Seine 78970,78970,78,48.960873600000006,1.7961756000000002,7.774374837706917,0.2286111111111111
Mézy-sur-Seine 78250,78250,78,49.0004243,1.8802837,2.2867674747647344,0.12444444444444444
Nainville-les-Roches 91750,91750,91,48.5058036,2.4946412,11.659032477120471,0.3427777777777778
Nandy 77176,77176,77,48.5813635,2.564017,2.087412475402475,0.11611111111111111
Nangis 77370,77370,77,48.5549685,3.0134672,18.118397224548577,0.4047222222222222
Nanterre 92000,92000,92,48.8924273,2.2071267000000003,0.14458670415256492,0.060833333333333336
Nanterre 92000 (Centre-ville),92000,92,48.9089508,2.290992,0.38010014709058715,0.021944444444444444
Nanterre 92000 (Chemin de l'île),92000,92,48.8996451,2.1922998,1.2239055605654792,0.1338888888888889
Nanterre 92000 (Jonchere - Malmaison - Saint-Cucufa),92000,92,48.8668412,2.1649808,1.1955356024579111,0.06444444444444444
Nanterre 92000 (Mont Valérien),92000,92,48.8683294,2.2156049,0.715808082209962,0.08833333333333333
Nanterre 92000 (Parc Sud),92000,92,48.8886724,2.2223237,1.2450029796025543,0.1238888888888889
Nanterre 92000 (Petit Nanterre),92000,92,48.9190358,2.2208953,2.0318153097410954,0.14944444444444444
Nanterre 92000 (Plateau),92000,92,48.8837963,2.2161726,1.2721695200469247,0.10583333333333333
Nanterre 92000 (Vieux Pont),92000,92,48.8914362,2.1878199,1.2803805425718662,0.10166666666666667
Nanteuil-lès-Meaux 77100,77100,77,48.9306,2.89893,2.779570706800746,0.18138888888888888
Neauphle-le-Château 78640,78640,78,48.8111045,1.9038201,4.377677533911966,0.22972222222222222
Neauphle-le-Vieux 78640,78640,78,48.8150158,1.8625527,7.33658507585663,0.26305555555555554
Neauphlette 78980,78980,78,48.9319616,1.5246737,14.443460281360228,0.43833333333333335
Nemours 77140,77140,77,48.268026,2.6953079,0.6120329235139682,0.0625
Nemours 77140 (Beauregard),77140,77,48.2562865,2.7057731,1.2601294047516893,0.058888888888888886
Nemours 77140 (Centre-ville),77140,77,48.268026,2.6953079,0.6120329235139682,0.0625
Nemours 77140 (Hauteurs du Loing),77140,77,48.2800345,2.7022779,1.3947615801308941,0.09833333333333333
Nemours 77140 (Mont-Saint-Martin),77140,77,48.2717581,2.7044602,0.47659795153608014,0.029166666666666667
Nesles-la-Vallée 95690,95690,95,49.1278723,2.1712618999999997,11.814750367637853,0.325
Neuilly-Plaisance 93360,93360,93,48.86087120000001,2.5060144,1.6168479015216684,0.1322222222222222
Neuilly-Plaisance 93360 (Bel Air - Clémenceau - Carnot),93360,93,48.8634,2.506,1.7430211134054494,0.1425
Neuilly-Plaisance 93360 (Côteaux d'Avron),93360,93,48.8686652,2.5130706000000003,1.7706583101641702,0.20805555555555555
Neuilly-Plaisance 93360 (Eglise - Gare),93360,93,48.8634,2.506,1.7430211134054494,0.1425
Neuilly-sur-Marne 93330 (24 Arpents),93330,93,48.8537,2.549,0.6115144339738326,0.11
Neuilly-sur-Marne 93330 (Bourg ancien - Pré Fleuri - Rives de Neuilly),93330,93,48.8537,2.549,0.6115144339738326,0.11
Neuilly-sur-Marne 93330 (Carnot - République),93330,93,48.8537,2.549,0.6115144339738326,0.11
Neuilly-sur-Marne 93330 (Fauvettes Nord),93330,93,48.8537,2.549,0.6115144339738326,0.11
Neuilly-sur-Marne 93330 (Libération),93330,93,48.8632787,2.5241855,0.8908136078905241,0.10194444444444445
Neuilly-sur-Marne 93330 (Primevères - Chanoux),93330,93,48.8537,2.549,0.6115144339738326,0.11
Neuilly-sur-Seine 92200 (Parc de Neuilly),92200,92,48.8846,2.2697,0.8228336972944129,0.07861111111111112
Neuilly-sur-Seine 92200 (Plaine des Sablons),92200,92,48.8846,2.2697,0.8228336972944129,0.07861111111111112
Neuilly-sur-Seine 92200 (Saint-James - Madrid),92200,92,48.8846,2.2697,0.8228336972944129,0.07861111111111112
Neuville-sur-Oise 95000,95000,95,49.0135534,2.0623676,2.835125948601437,0.11972222222222222
Nogent-sur-Marne 94130,94130,94,48.8388009,2.4917292,0.7132749426482836,0.09333333333333334
Nogent-sur-Marne 94130 (Beauté Baltard),94130,94,48.8313013,2.4750248,0.7898494958330379,0.08722222222222223
Nogent-sur-Marne 94130 (Le Bois Porte de Nogent),94130,94,48.8351671,2.4718177000000003,0.8193051485076084,0.10722222222222222
Nogent-sur-Marne 94130 (Le Port sous La Lune),94130,94,48.83363,2.4896326,0.5700277345282577,0.09305555555555556
